timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-10T20:01:08,codecarbon,cbdba861-93c8-4999-befb-825fa0fa106a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.764563305999673,1.5980484857357036e-05,3.354029284747661e-06,42.5,0.0,0.1108675003051757,5.582814269374316e-05,0,1.4480166945824958e-07,5.597294436320139e-05,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67477035522461,process,N,1.0
2025-03-10T20:02:57,codecarbon,e2422456-6076-4940-894b-dba02f76c5f5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.455262265000329,1.4943807153513224e-05,3.3541924727773846e-06,42.5,0.0,0.1111078262329101,5.2206383006245325e-05,0,1.3551361605431926e-07,5.234189662229964e-05,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67477035522461,process,N,1.0
2025-03-10T20:07:08,codecarbon,0cf0c38e-fab8-4c48-afe4-1079cd957cfa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.119228819999989,2.0698471736890084e-05,4.043279264256472e-06,42.5,0.0,0.1149187088012695,7.230423010624919e-05,0,1.9384597051480137e-07,7.249807607676398e-05,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67477035522461,process,N,1.0
2025-03-10T20:08:48,codecarbon,2a8f39c3-b60d-4701-b93b-773b8ddfb1f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.611884188000204,1.5482633486136942e-05,3.3571167130392515e-06,42.5,0.0,0.11893701553344727,5.4078953583333105e-05,0,1.5022597228068617e-07,5.422917955561379e-05,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-79.9746,32.8608,12.67477035522461,process,N,1.0
